success,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,rt,stimulus,response,task,timeout,failed_images,failed_audio,failed_video,slider_start,question_order
,image-button-response,8,64513,0.0-4.0-1.1,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,9416,col.png,1,image_button,,,,,,
,html-slider-response,9,67607,0.0-4.0-2.1,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,3093,<p>How familiar was this song to you ?</p>,54,text_slider_response,,,,,50,
,audio-button-response,10,79140,0.0-4.0-0.2,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,11237,song4.wav,0,audio_button,,,,,,
,image-button-response,11,87293,0.0-4.0-1.2,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,8148,col.png,1,image_button,,,,,,
,html-slider-response,12,89954,0.0-4.0-2.2,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,2659,<p>How familiar was this song to you ?</p>,54,text_slider_response,,,,,50,
,audio-button-response,13,101655,0.0-4.0-0.3,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,11424,song1.wav,0,audio_button,,,,,,
,image-button-response,14,109156,0.0-4.0-1.3,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,7499,col.png,0,image_button,,,,,,
,html-slider-response,15,112530,0.0-4.0-2.3,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,3372,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,123999,0.0-5.0-0.0,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,11467,,"{""age"":""41 or older"",""sex"":""Black""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,129098,0.0-6.0,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,5097,<p>Do you regard yourself as a visually creative person??</p>,76,text_slider_response,,,,,50,
,html-slider-response,18,133172,0.0-7.0,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,4072,<p>Do you regard yourself as a musician??</p>,89,text_slider_response,,,,,50,
true,fullscreen,19,134177,0.0-8.0,17,1,2023-07-28 12:58:25,abf82dad4018d89b46f04ecbbbe65d6b,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0,Macintosh,Firefox,115.0,OS X,10.15,,,,,,,,,,
true,fullscreen,0,1931,0.0-0.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,,,,,,,,,,
,html-button-response,1,2848,0.0-1.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,911,Welcome to the experiment,0,,,,,,,
,html-button-response,2,6450,0.0-2.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,3598,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,6453,0.0-3.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,,,,,false,[],[],[],,
,audio-button-response,4,19557,0.0-4.0-0.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,12829,song1.wav,0,audio_button,,,,,,
,image-button-response,5,23889,0.0-4.0-1.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,4327,col.png,2,image_button,,,,,,
,html-slider-response,6,29402,0.0-4.0-2.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,5509,<p>How familiar was this song to you ?</p>,1,text_slider_response,,,,,50,
,audio-button-response,7,40779,0.0-4.0-0.1,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,11003,song4.wav,0,audio_button,,,,,,
,image-button-response,8,43820,0.0-4.0-1.1,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,3037,col.png,4,image_button,,,,,,
,html-slider-response,9,46399,0.0-4.0-2.1,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,2576,<p>How familiar was this song to you ?</p>,1,text_slider_response,,,,,50,
,audio-button-response,10,58900,0.0-4.0-0.2,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,12275,song2.wav,0,audio_button,,,,,,
,image-button-response,11,64239,0.0-4.0-1.2,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,5332,col.png,5,image_button,,,,,,
,html-slider-response,12,68849,0.0-4.0-2.2,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,4606,<p>How familiar was this song to you ?</p>,1,text_slider_response,,,,,50,
,audio-button-response,13,80633,0.0-4.0-0.3,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,11509,song3.wav,0,audio_button,,,,,,
,image-button-response,14,82454,0.0-4.0-1.3,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,1817,col.png,3,image_button,,,,,,
,html-slider-response,15,99123,0.0-4.0-2.3,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,16665,<p>How familiar was this song to you ?</p>,1,text_slider_response,,,,,50,
,survey-multi-choice,16,113610,0.0-5.0-0.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,14482,,"{""age"":""26 - 32"",""sex"":""Green""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,124512,0.0-6.0,2,1,2023-07-28 12:40:22,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",Macintosh,Safari,16.1,OS X,10_15_7,10898,<p>Do you regard yourself as a visually creative person??</p>,50,text_slider_response,,,,,50,
true,fullscreen,0,2179,0.0-0.0,16,1,2023-07-28 12:54:29,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Macintosh,Chrome,114.0.0.0,OS X,10_15_7,,,,,,,,,,
,html-button-response,1,3836,0.0-1.0,16,1,2023-07-28 12:54:29,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Macintosh,Chrome,114.0.0.0,OS X,10_15_7,1654,Welcome to the experiment,0,,,,,,,
,html-button-response,2,10500,0.0-2.0,16,1,2023-07-28 12:54:29,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Macintosh,Chrome,114.0.0.0,OS X,10_15_7,6662,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,10500,0.0-3.0,16,1,2023-07-28 12:54:29,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",Macintosh,Chrome,114.0.0.0,OS X,10_15_7,,,,,false,[],[],[],,
true,fullscreen,0,2380,0.0-0.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,,,,,,
,html-button-response,1,3912,0.0-1.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,1520,Welcome to the experiment,0,,,,,,,
,html-button-response,2,7286,0.0-2.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3370,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,7289,0.0-3.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,,,,,false,[],[],[],,
,audio-button-response,4,20284,0.0-4.0-0.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11952,song4.wav,0,audio_button,,,,,,
,image-button-response,5,25529,0.0-4.0-1.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,5234,col.png,4,image_button,,,,,,
,html-slider-response,6,28647,0.0-4.0-2.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3110,<p>How familiar was this song to you ?</p>,67,text_slider_response,,,,,50,
,audio-button-response,7,41620,0.0-4.0-0.1,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,12291,song3.wav,0,audio_button,,,,,,
,image-button-response,8,44368,0.0-4.0-1.1,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2744,col.png,5,image_button,,,,,,
,html-slider-response,9,47549,0.0-4.0-2.1,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3174,<p>How familiar was this song to you ?</p>,60,text_slider_response,,,,,50,
,audio-button-response,10,60611,0.0-4.0-0.2,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11768,song1.wav,0,audio_button,,,,,,
,image-button-response,11,62625,0.0-4.0-1.2,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2007,col.png,5,image_button,,,,,,
,html-slider-response,12,65484,0.0-4.0-2.2,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2855,<p>How familiar was this song to you ?</p>,26,text_slider_response,,,,,50,
,audio-button-response,13,78302,0.0-4.0-0.3,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,11691,song2.wav,0,audio_button,,,,,,
,image-button-response,14,81210,0.0-4.0-1.3,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2901,col.png,2,image_button,,,,,,
,html-slider-response,15,84435,0.0-4.0-2.3,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,3223,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,93677,0.0-5.0-0.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,9227,,"{""age"":""18 - 25"",""sex"":""Yellow""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,96553,0.0-6.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,2858,<p>Do you regard yourself as a visually creative person??</p>,72,text_slider_response,,,,,50,
,html-slider-response,18,101116,0.0-7.0,4,1,2023-07-28 12:45:51,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",WebKit,Chrome,115.0.0.0,Windows,10.0,4556,<p>Do you regard yourself as a musician??</p>,62,text_slider_response,,,,,50,
true,fullscreen,0,2535,0.0-0.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,,,,,,
,html-button-response,1,3831,0.0-1.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,1291,Welcome to the experiment,0,,,,,,,
,html-button-response,2,7887,0.0-2.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,4054,"
        <p>In this experiment, you will hear some music excerpts.</p>
        <p> After each track, you must indicate which of the selected colours you associated with the music.</p>",0,instruction,,,,,,
true,preload,3,7890,0.0-3.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,,,,,false,[],[],[],,
,audio-button-response,4,21576,0.0-4.0-0.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13296,song3.wav,0,audio_button,,,,,,
,image-button-response,5,34519,0.0-4.0-1.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,12933,col.png,4,image_button,,,,,,
,html-slider-response,6,40269,0.0-4.0-2.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,5746,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,audio-button-response,7,54047,0.0-4.0-0.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13447,song1.wav,0,audio_button,,,,,,
,image-button-response,8,57181,0.0-4.0-1.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,3124,col.png,2,image_button,,,,,,
,html-slider-response,9,59922,0.0-4.0-2.1,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2738,<p>How familiar was this song to you ?</p>,0,text_slider_response,,,,,50,
,audio-button-response,10,71587,0.0-4.0-0.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,11514,song4.wav,0,audio_button,,,,,,
,image-button-response,11,78066,0.0-4.0-1.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,6469,col.png,5,image_button,,,,,,
,html-slider-response,12,80095,0.0-4.0-2.2,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2026,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,audio-button-response,13,92111,0.0-4.0-0.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,11862,song2.wav,0,audio_button,,,,,,
,image-button-response,14,94777,0.0-4.0-1.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2657,col.png,1,image_button,,,,,,
,html-slider-response,15,97706,0.0-4.0-2.3,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,2926,<p>How familiar was this song to you ?</p>,100,text_slider_response,,,,,50,
,survey-multi-choice,16,111358,0.0-5.0-0.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,13647,,"{""age"":""26 - 32"",""sex"":""Red""}",multi_choice,,,,,,"[0,1,2]"
,html-slider-response,17,118429,0.0-6.0,3,1,2023-07-28 12:45:46,abf82dad4018d89b46f04ecbbbe65d6b,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",Macintosh,Safari,16.5.2,OS X,10_15_7,7049,<p>Do you regard yourself as a visually creative person??</p>,96,text_slider_response,,,,,50,
