,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
34,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Something In The Way,4gHnSNHs8RyVukKoWdS99f,https://p.scdn.co/mp3-preview/754f72b8e7b76c22f0d758d1ab39bd7ebc841ed6?cid=0c571addac5347aa9932ddc72e415d79,1991-09-26,"['grunge', 'permanent wave', 'rock']",76,0.427,0.201,-13.044,0.0317,0.745,0.263,0.109,0.0668,105.218,8,1,232147,rock
35,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Simple Step,2D3UoXaFRyCP9trM5LtWQ5,https://p.scdn.co/mp3-preview/b230f3273c2da27bf03eb065c980d7ee8c97a29d?cid=0c571addac5347aa9932ddc72e415d79,2022-12-30,"['ann arbor indie', 'funk rock', 'instrumental funk']",56,0.812,0.601,-9.627,0.045,0.0257,7.7e-05,0.104,0.928,119.824,1,1,165723,funk
36,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Calm Down,3BnDvpeuGOj21Ir2aVEtQo,https://p.scdn.co/mp3-preview/736666b8498816e209858b56e200b13e9a2e75f4?cid=0c571addac5347aa9932ddc72e415d79,2022-03-24,"['afrobeats', 'nigerian pop']",79,0.814,0.789,-6.29,0.0405,0.365,0.000502,0.137,0.842,107.003,11,1,219669,pop
37,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,You and Me,0TtqzjTAoUbpxyfl2rvOXe,https://p.scdn.co/mp3-preview/4b10ba257399c68717ac167f54a5d3d2019e2382?cid=0c571addac5347aa9932ddc72e415d79,2020-10-01,[unknown],47,0.71,0.344,-10.841,0.0484,0.371,0.728,0.108,0.309,150.336,2,0,213750,uncategorized
38,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Garage Palace (feat. Little Simz),5ZYBczat60p8a2Fnenour4,https://p.scdn.co/mp3-preview/9dbd97f8c7889d7f568faa0a69e4f346ab3c5e80?cid=0c571addac5347aa9932ddc72e415d79,2017-10-31,"['alternative hip hop', 'modern rock', 'rock']",50,0.776,0.666,-8.463,0.207,0.0872,0.0,0.391,0.51,133.062,0,1,151400,rock
39,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Kaleidoscope,6rsgT6mbm0edds6CP0GaV8,https://p.scdn.co/mp3-preview/1d227f7f87e846043a4ff85e4a9b4441c5f8e7aa?cid=0c571addac5347aa9932ddc72e415d79,2020-11-13,['modern funk'],19,0.56,0.836,-9.094,0.0377,0.139,0.875,0.0323,0.865,108.32,1,1,373556,funk
40,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Gymnopédie No. 1,5NGtFXVpXSvwunEIGeviY3,https://p.scdn.co/mp3-preview/23063b891af42f8aedfe5ed0bad332ee6fb2b94e?cid=0c571addac5347aa9932ddc72e415d79,1949,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']",72,0.468,0.0127,-36.856,0.123,0.994,0.937,0.094,0.356,72.776,7,1,205867,classical
41,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Happy Together,1JO1xLtVc8mWhIoE3YaCL0,https://p.scdn.co/mp3-preview/8c691e6232f9abae21be72ed15407fd90657a73e?cid=0c571addac5347aa9932ddc72e415d79,1967,"['bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock-and-roll']",79,0.584,0.367,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,6,0,176293,rock
42,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,Great Balls Of Fire,5jw1zzcYFivmuJK52JrnMK,https://p.scdn.co/mp3-preview/70800a480f5844776d02e3596fe10d1322bcb45e?cid=0c571addac5347aa9932ddc72e415d79,1989-01-01,"['piano rock', 'rock-and-roll', 'rockabilly']",63,0.388,0.903,-10.851,0.0624,0.123,0.0124,0.224,0.865,176.148,0,1,153333,rock
43,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,"Serenade No. 13 in G Major, K. 525, ""Eine kleine Nachtmusik"": I. Allegro",1VYOAY7yevYbOj3AFupzSu,https://p.scdn.co/mp3-preview/97b504c73280ea898a0b318d2cb24457ae2e6179?cid=0c571addac5347aa9932ddc72e415d79,1988-02-05,"['classical', 'classical era']",59,0.492,0.136,-18.839,0.0463,0.948,0.893,0.0726,0.445,135.786,7,1,351493,classical
44,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,You Never Can Tell,6FT83pFXKhDlXDsNJFAHWz,https://p.scdn.co/mp3-preview/973fac17a1875b49aa13235dac12bdb68d630f35?cid=0c571addac5347aa9932ddc72e415d79,1964-11-01,"['blues', 'blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",75,0.525,0.852,-9.519,0.222,0.731,5.11e-05,0.218,0.884,157.404,7,1,161907,rock
45,3oRKgs9neNZYuBwc9ERpp9,Francesco,317,user,Fra.ciongoli,,https://open.spotify.com/playlist/3oRKgs9neNZYuBwc9ERpp9,0,As Time Goes By,7eYmoYgZmno8SQQbx5kYAe,https://p.scdn.co/mp3-preview/d67a7ced20b65c1903d37cb56912f7b35e58eb8c?cid=0c571addac5347aa9932ddc72e415d79,1990,"['cool jazz', 'jazz', 'jazz trumpet', 'vocal jazz']",16,0.484,0.0719,-20.937,0.06,0.938,0.313,0.103,0.154,175.799,0,1,410467,jazz
