,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
56,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Dig My Grave,3KFHVvL0vrYUEx8FwU1x00,https://p.scdn.co/mp3-preview/31fe3c54bedcb0312c6b308d7178ba63307b4be9?cid=0c571addac5347aa9932ddc72e415d79,2020-10-09,['edmonton indie'],58,0.805,0.566,-7.033,0.0308,0.161,3.37e-06,0.366,0.763,118.0,0,1,267518,indie
57,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Like a Virgin,1ZPlNanZsJSPK5h9YZZFbZ,https://p.scdn.co/mp3-preview/432313c4732bd242c04b5eafee08bdc93f616251?cid=0c571addac5347aa9932ddc72e415d79,1984-11-12,"['dance pop', 'pop']",76,0.771,0.655,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,3,0,218627,pop
58,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,West End Girls - 2001 Remaster,2yzPBlE5UXK2sqvnNM9QQ0,,1986-03-24,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",13,0.651,0.949,-6.566,0.0403,0.00737,0.125,0.286,0.61,113.257,4,0,285733,pop
59,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Peace of Mind - Extended Dance Mix,1aT8UGtDxzjTvM1Ck6agAE,https://p.scdn.co/mp3-preview/b1d6cb7ecb2e43f159388d6c3fbe2066feb6db5c?cid=0c571addac5347aa9932ddc72e415d79,2020-06-05,['edmonton indie'],53,0.689,0.782,-7.536,0.0338,0.0955,0.0465,0.0821,0.413,100.003,11,1,257364,indie
60,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,https://p.scdn.co/mp3-preview/72aaf5506a00e8fe6ae5230aeaa0a01303a89fec?cid=0c571addac5347aa9932ddc72e415d79,1984-06-25,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']",73,0.729,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,9,0,352906,funk
61,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Freedom in Your Eyes,1jpkRJ95HFXkz41YRZpTM3,https://p.scdn.co/mp3-preview/23f88f71a280618a0a928e40aa54221eb0f29def?cid=0c571addac5347aa9932ddc72e415d79,2020-08-28,['edmonton indie'],56,0.788,0.644,-7.956,0.0327,0.0785,0.0201,0.0811,0.908,115.013,7,1,264882,indie
62,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Walking On Sunshine (25th Anniversary) - 2010 Remaster,4no2qCaEGeaYSNIj8pDcMf,https://p.scdn.co/mp3-preview/bdc7471cd79fcc106de1887d455057de84b1d561?cid=0c571addac5347aa9932ddc72e415d79,2010-05-24,['new wave pop'],59,0.62,0.934,-4.953,0.0356,0.00153,0.013,0.047,0.967,110.013,10,1,223867,pop
63,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,"Holding Out for a Hero - From ""Footloose"" Soundtrack",5Hyr47BBGpvOfcykSCcaw9,https://p.scdn.co/mp3-preview/e0e159fbfdde5340f891d688061ccfd08ff1cdab?cid=0c571addac5347aa9932ddc72e415d79,1986-05-05,"['europop', 'new wave pop', 'soft rock']",77,0.616,0.685,-15.289,0.04,0.0245,1.13e-05,0.0491,0.895,150.055,9,0,348333,pop
64,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,https://p.scdn.co/mp3-preview/e7980f6596f50ca919f025ad49130dd11ca60f41?cid=0c571addac5347aa9932ddc72e415d79,1989-10-17,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",79,0.712,0.967,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,7,1,287733,rock
65,70N5mgNl3QBQB09zXoa72h,80s Hits - Best of the 80s,82,user,j0taw2pz8rbx7296x8o26ae8b,from New wave to pop to synth pop to rock,https://open.spotify.com/user/j0taw2pz8rbx7296x8o26ae8b,492809,eighties,Don't You Want Me,3L7RtEcu1Hw3OXrpnthngx,https://p.scdn.co/mp3-preview/37e6049e5c604a5a0b0c0c5ef68208f72e0fed38?cid=0c571addac5347aa9932ddc72e415d79,1981,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",80,0.731,0.738,-8.125,0.0377,0.184,0.0,0.214,0.958,117.656,9,0,236920,pop
