,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
128,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,https://p.scdn.co/mp3-preview/cd3688f74f4f5641fb5047d20c79dc27a8c01125?cid=0c571addac5347aa9932ddc72e415d79,2018-08-31,['sad lo-fi'],77,0.522,0.128,-18.717,0.0357,0.894,0.026,0.0941,0.124,109.986,4,1,187932,lo-fi
129,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Sweater Weather,0kn9QwZW8Ow9eTuZgxVEz8,,2017-06-16,['viral pop'],38,0.606,0.328,-7.824,0.0305,0.876,0.0,0.138,0.393,124.041,10,1,228387,pop
130,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Skinny Love,1oBDaufG8Arkz3t52UbiQi,https://p.scdn.co/mp3-preview/008ae295e184f0919abbeef444eb65e8f267058a?cid=0c571addac5347aa9932ddc72e415d79,2013-09-16,"['neo mellow', 'uk pop']",55,0.379,0.29,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,4,1,201080,pop
131,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Say Something,6Vc5wAMmXdKIAM7WUoEb7N,https://p.scdn.co/mp3-preview/0178f39b1dd08aa1111138fa775c7b8826cdee7f?cid=0c571addac5347aa9932ddc72e415d79,2014-01-20,"['neo mellow', 'piano rock', 'pop rock', 'viral pop']",76,0.407,0.147,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,2,1,229400,pop
132,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Already Gone,5zCunX8URvLoBHlg1Fnjv6,https://p.scdn.co/mp3-preview/b2bc1f59d9fe1cec577e18b2f21f298a303df7b9?cid=0c571addac5347aa9932ddc72e415d79,2016-11-04,"['ambient worship', 'chamber pop']",70,0.418,0.248,-9.997,0.0451,0.954,4.21e-06,0.108,0.298,130.953,3,1,243007,pop
133,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,If This is Love,359ofvoEja4de0XjzUL3D5,https://p.scdn.co/mp3-preview/313eda9832c458d6747e97295c37678d196a4016?cid=0c571addac5347aa9932ddc72e415d79,2017-05-05,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",57,0.279,0.454,-4.393,0.0339,0.592,0.0,0.124,0.212,178.596,6,0,229600,pop
134,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,https://p.scdn.co/mp3-preview/57dcf5872dc4e4a37f7a8761f09ae865728048cd?cid=0c571addac5347aa9932ddc72e415d79,2018-03-09,['pop'],83,0.681,0.174,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,1,1,260285,pop
135,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,favorite crime,5JCoSi02qi3jJeHdZXMmR8,https://p.scdn.co/mp3-preview/3ea986c6b9ef5ae5601a3d640a1c13cb873dc340?cid=0c571addac5347aa9932ddc72e415d79,2021-05-21,['pop'],87,0.369,0.272,-10.497,0.0364,0.866,0.0,0.147,0.218,172.929,9,1,152667,pop
136,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,"1 step forward, 3 steps back",4wcBRRpIfesgcyUtis7PEg,https://p.scdn.co/mp3-preview/c4ea7992e12a687ef944d7d33474f852adf6acfe?cid=0c571addac5347aa9932ddc72e415d79,2021-05-21,['pop'],81,0.473,0.203,-12.627,0.102,0.941,0.0,0.126,0.419,168.884,2,1,163587,pop
137,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Years,5WEAZtjEufELtaxqYcqCJg,https://p.scdn.co/mp3-preview/09932640dd09e3f87f1bae624c6ed1b603489642?cid=0c571addac5347aa9932ddc72e415d79,2019-09-26,"['alt z', 'norwegian pop', 'pop', 'uk pop']",54,0.664,0.285,-7.907,0.0342,0.855,0.0,0.0952,0.256,124.148,9,1,190268,pop
138,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,All I Want,1v6svH1Fyx9C1nIt1mA2DT,https://p.scdn.co/mp3-preview/9cb45032dcc3e596260cefa3a62956c89e699983?cid=0c571addac5347aa9932ddc72e415d79,2020-01-10,['pop'],75,0.376,0.43,-6.585,0.0328,0.0902,0.0,0.0912,0.129,77.599,0,0,177323,pop
139,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Lonely,6U1iuA5QfzYRPJxvdcxqtf,https://p.scdn.co/mp3-preview/ac068d3e33fa1e869bba691a5f782268769da1ea?cid=0c571addac5347aa9932ddc72e415d79,2020-05-15,"['alt z', 'pop']",71,0.53,0.281,-8.274,0.0577,0.798,0.0,0.0928,0.341,122.442,5,1,144377,pop
140,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,"I miss you, I’m sorry",4nyF5lmSziBAt7ESAUjpbx,https://p.scdn.co/mp3-preview/b52184776abfe4a55fc48444b06d3127cd5b872c?cid=0c571addac5347aa9932ddc72e415d79,2020-07-14,['alt z'],80,0.445,0.455,-6.405,0.0575,0.731,1.47e-06,0.124,0.151,109.885,7,1,167538,uncategorized
141,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Love Me or Leave Me,1n73Qe6oEprLsUNHXET2pb,https://p.scdn.co/mp3-preview/5de632d1c279b18bbe0c4fa2ea3c8547e2259b8e?cid=0c571addac5347aa9932ddc72e415d79,2015-11-06,"['girl group', 'pop', 'talent show', 'uk pop']",71,0.437,0.351,-6.823,0.0313,0.566,0.0,0.0888,0.383,68.659,6,0,206494,pop
142,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Falling Like The Stars,15xWRPHQMeqgdkGzInx3PY,https://p.scdn.co/mp3-preview/fe524b240afb5f2d1bf27f282a872a6467a79290?cid=0c571addac5347aa9932ddc72e415d79,2019-05-10,"['pop', 'talent show', 'uk pop']",68,0.296,0.351,-9.538,0.0352,0.823,1.45e-06,0.11,0.19,177.06,6,1,212720,pop
143,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Lonely (with benny blanco),3S8jK1mGzQi24ilFb45DAZ,https://p.scdn.co/mp3-preview/3e4b671b981aac37a6b44686d4c26328ead56913?cid=0c571addac5347aa9932ddc72e415d79,2021-03-19,"['canadian pop', 'pop']",74,0.619,0.241,-7.102,0.046,0.9,0.0,0.116,0.0719,79.461,11,0,149190,pop
144,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Leaving My Love Behind,1NxHgM5nOnmqi3KUVLbaIw,https://p.scdn.co/mp3-preview/b6db312908a902602bb3485eedc92b0d497747a1?cid=0c571addac5347aa9932ddc72e415d79,2019-11-22,"['pop', 'uk pop']",72,0.409,0.446,-4.836,0.0317,0.65,0.0,0.0862,0.135,75.638,2,1,210213,pop
145,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,https://p.scdn.co/mp3-preview/8b6a8502a4637e8575b2d6a0dcdad71d177d4489?cid=0c571addac5347aa9932ddc72e415d79,2020-11-20,"['alt z', 'gen z singer-songwriter']",67,0.508,0.404,-11.092,0.0788,0.664,0.0,0.104,0.129,81.713,10,1,216865,uncategorized
146,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,One,5C1TucCRf4Vjjree1OItyv,https://p.scdn.co/mp3-preview/c3a806cd6e63229da953d2e848048dcbaff5b19d?cid=0c571addac5347aa9932ddc72e415d79,2019-05-17,"['pop', 'uk pop']",69,0.708,0.339,-7.085,0.0409,0.834,0.0,0.128,0.512,117.995,9,1,179908,pop
147,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Just Friends,6C8YCzxgqxCC2ZnBNWmCOW,https://p.scdn.co/mp3-preview/7707507fcc6bf64fd7ddfd789006ef371da2c730?cid=0c571addac5347aa9932ddc72e415d79,2017-10-03,[unknown],50,0.358,0.114,-15.505,0.058,0.74,3.75e-06,0.088,0.242,80.612,0,1,230609,uncategorized
148,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Wrong Direction,5Qsp8mtshe70DX7EYbWZGo,https://p.scdn.co/mp3-preview/e2b69d4d8cfab893a2b304b1c68b91adad90eeea?cid=0c571addac5347aa9932ddc72e415d79,2020-05-08,['pop'],66,0.39,0.388,-9.017,0.0355,0.472,0.0,0.157,0.187,72.934,10,1,248987,pop
149,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,happier,2tGvwE8GcFKwNdAXMnlbfl,https://p.scdn.co/mp3-preview/f927561183b0bc67a020c0460f77848376d74482?cid=0c571addac5347aa9932ddc72e415d79,2021-05-21,['pop'],87,0.395,0.443,-9.72,0.133,0.765,9.67e-06,0.0839,0.338,168.924,6,1,175933,pop
150,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,i can't breathe,1qFMIjTe9esCDiytqUY19t,https://p.scdn.co/mp3-preview/33bdccdb51a3cbc62db3e75de1d83f69d5e9dcde?cid=0c571addac5347aa9932ddc72e415d79,2018-02-23,"['alt z', 'pop', 'talent show']",58,0.347,0.209,-11.152,0.0273,0.893,0.00287,0.138,0.0735,82.878,11,1,213987,pop
151,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,What They'll Say About Us,4W1gUkq2TAOOFCBet3i3WR,https://p.scdn.co/mp3-preview/e09cc90c5289b6c272cc16beb15512bf7f9c7adc?cid=0c571addac5347aa9932ddc72e415d79,2021-10-15,"['alt z', 'la indie', 'pop', 'pov: indie']",63,0.538,0.318,-13.036,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,7,0,181210,indie
152,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Where I Stand,69aRqqcNYSCWEF4voEZ4Sv,https://p.scdn.co/mp3-preview/c40addbe8eeaa7299d192c9faa5feea0d5e3623d?cid=0c571addac5347aa9932ddc72e415d79,2018-03-16,[unknown],52,0.432,0.107,-12.403,0.0358,0.955,1.08e-05,0.185,0.235,109.589,10,1,202867,uncategorized
153,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,GHOST TOWN,135Lf4Q0CzlMNfOxbEUsLH,https://p.scdn.co/mp3-preview/2ae504bc571d70121366120b4fe2776ce58c6ee5?cid=0c571addac5347aa9932ddc72e415d79,2021-10-15,['singer-songwriter pop'],78,0.391,0.335,-10.064,0.0763,0.389,0.0,0.102,0.116,174.185,0,1,193733,pop
154,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Broken Parts,5rF6KZbL1lALJp28nYf5p6,https://p.scdn.co/mp3-preview/0496520f965216b71a041ca362ffb7409a14d8f8?cid=0c571addac5347aa9932ddc72e415d79,2022-04-08,[unknown],34,0.743,0.222,-11.011,0.039,0.913,1.14e-05,0.0898,0.162,112.089,3,1,219643,uncategorized
155,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,afterthoughts,1ERCrZMVMSpqDW4zmr4sRc,https://p.scdn.co/mp3-preview/bcb17c387a3f58e9de8db32471094aea0452af9e?cid=0c571addac5347aa9932ddc72e415d79,2020-10-16,"['alt z', 'canadian pop']",47,0.51,0.229,-11.394,0.0352,0.86,3.03e-05,0.118,0.107,93.309,6,1,175321,pop
156,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,https://p.scdn.co/mp3-preview/9a650b89f6d818752a916e41b24bbd1fb57268b6?cid=0c571addac5347aa9932ddc72e415d79,2019-02-14,['alt z'],76,0.572,0.406,-8.624,0.0427,0.587,4.48e-06,0.102,0.265,119.812,10,1,201084,uncategorized
157,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Because of You,0gJvqi9QyASOCtJu99tytc,https://p.scdn.co/mp3-preview/0cd74a6a46dfee06ce4ad63c8cb0febdc10cd730?cid=0c571addac5347aa9932ddc72e415d79,2004,"['dance pop', 'pop', 'talent show']",75,0.587,0.583,-5.284,0.0313,0.248,0.0,0.124,0.15,139.92,5,0,219493,pop
158,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Tightrope,06RvSvlEgjxOcKXjLaXM14,https://p.scdn.co/mp3-preview/dcb61ffbb2423e361ccaa63120ab9844da877e1a?cid=0c571addac5347aa9932ddc72e415d79,2015-02-27,"['dance pop', 'pop', 'talent show']",37,0.449,0.366,-8.381,0.0264,0.643,0.0,0.138,0.249,73.99,9,0,212813,pop
159,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,The Night We Met (13 Reasons Why),7gUuGkxbxxbDdixMQl50EW,https://p.scdn.co/mp3-preview/8f53cc03937b03f64f5a60104172c64e362fe73d?cid=0c571addac5347aa9932ddc72e415d79,2017-07-24,[unknown],45,0.293,0.326,-8.542,0.0308,0.953,2.68e-06,0.0958,0.207,93.724,9,1,187069,uncategorized
160,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Grace,0pEkK8MqbmGSX7fT8WLMbR,https://p.scdn.co/mp3-preview/2473e2252b6180f29c99f8142f79470246dc290d?cid=0c571addac5347aa9932ddc72e415d79,2019-05-17,"['pop', 'uk pop']",74,0.722,0.565,-5.848,0.0335,0.435,0.0,0.165,0.488,104.483,4,1,185658,pop
161,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,tired of me,3juh7LQajy0H4HnnjOKiEl,,2021-12-08,['hel'],0,0.457,0.123,-17.508,0.0375,0.926,0.0,0.172,0.206,167.772,6,1,197600,uncategorized
162,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Strange,7sq2z9oX2S0CvgTqCZ0ko4,https://p.scdn.co/mp3-preview/a9f8d4785b1d4626fadf7238e93eb4f5d0e3acfc?cid=0c571addac5347aa9932ddc72e415d79,2021-01-29,['british soul'],74,0.286,0.0847,-9.883,0.0397,0.934,6.94e-06,0.121,0.112,70.743,2,1,255987,soul
163,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Georgia,429EttO8gs0bDo2SQfUNSm,https://p.scdn.co/mp3-preview/a52220fd8db40f1cea3cb4000863b31398a29149?cid=0c571addac5347aa9932ddc72e415d79,2014-09-09,"['folk-pop', 'modern rock']",69,0.388,0.66,-7.372,0.0308,0.312,0.000307,0.0943,0.401,143.554,11,1,230507,pop
164,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Like My Father,5YVmHTAsdWnoanWXB7AwZX,https://p.scdn.co/mp3-preview/3bdf7bd8cf6e2ba7d070b335992b39a18483b122?cid=0c571addac5347aa9932ddc72e415d79,2021-06-03,['gen z singer-songwriter'],72,0.492,0.224,-8.098,0.0493,0.91,0.0,0.142,0.424,93.039,5,1,183429,uncategorized
165,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Try,4VeD7QbCk5VKrEcmD4AQTj,https://p.scdn.co/mp3-preview/0993d7eb825d7a4a52981b13ef94d362d9cc33e0?cid=0c571addac5347aa9932ddc72e415d79,2001-10-02,"['canadian rock', 'country rock']",38,0.565,0.424,-8.636,0.0238,0.461,3.26e-06,0.105,0.193,79.668,9,1,240933,rock
166,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Je te laisserai des mots,0V5cvmTKsYmF5FmGGEAfmS,https://p.scdn.co/mp3-preview/d2b664d7c58752c63889b8f47553178e6e67fa96?cid=0c571addac5347aa9932ddc72e415d79,2010-09-10,"['indie folk', 'indie quebecois']",86,0.303,0.187,-16.757,0.0356,0.989,0.489,0.101,0.213,132.731,2,1,160853,indie
167,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Iris,6Qyc6fS4DsZjB2mRW9DsQs,https://p.scdn.co/mp3-preview/30e2a899a94a089d5c341b782b00aa802fd87610?cid=0c571addac5347aa9932ddc72e415d79,1998-09-11,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",86,0.315,0.715,-8.072,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,11,0,289533,pop
168,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,This Town,0qvzXomUDJVaUboy2wMfiS,https://p.scdn.co/mp3-preview/1a8ffe515ce14fe37c044734faf4b4a67454d1f9?cid=0c571addac5347aa9932ddc72e415d79,2017-10-20,['pop'],81,0.677,0.401,-8.467,0.0308,0.712,0.0,0.116,0.195,111.825,9,1,232852,pop
169,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,Space Song,1ZgMsA55GIY7ICkQh5MILA,https://p.scdn.co/mp3-preview/3b09d1d942390eccf99e2d8233843defeac9dd61?cid=0c571addac5347aa9932ddc72e415d79,2015-08-28,"['art pop', 'baltimore indie', 'dream pop', 'dreamo', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']",79,0.507,0.79,-7.307,0.0294,0.233,0.139,0.145,0.6,147.065,0,0,320467,pop
170,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,The Great Gig in the Sky,2TjdnqlpwOjhijHCwHCP2d,https://p.scdn.co/mp3-preview/9702913a355455dc36a7ae610ec5d52fbaed2edf?cid=0c571addac5347aa9932ddc72e415d79,1973-03-01,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",75,0.274,0.217,-13.814,0.0345,0.767,0.896,0.0832,0.181,116.334,5,1,283872,rock
171,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,lovely (with Khalid),0u2P5u6lvoDfwTYjAADbn4,https://p.scdn.co/mp3-preview/18b3cbbad11e488c24c76d0c697cec8618c15f96?cid=0c571addac5347aa9932ddc72e415d79,2018-04-19,"['art pop', 'electropop', 'pop']",91,0.351,0.296,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,4,0,200186,pop
172,54NczufWOFmJ5jUVvRPxaF,Sad songs to cry your heart out to 😭💔,173,user,v3diemfld4xwbj82y8p3vgm3i,Dm song requests&#x2F;song placements on ig @annik.spotify,https://open.spotify.com/user/v3diemfld4xwbj82y8p3vgm3i,291874,sad,7 Years,0VQjTLPG8l3egUHmIxe265,https://p.scdn.co/mp3-preview/9fa9d1f4ac0d0c32c1cd0e6ab8d64fefef55e81d?cid=0c571addac5347aa9932ddc72e415d79,2016-03-25,"['danish pop', 'scandipop']",64,0.765,0.472,-5.837,0.052,0.291,0.0,0.389,0.352,119.946,10,1,237267,pop
