,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,category,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
115,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,I Just Can't Get Enough,5j76FkZqQnjfLttLy8e9zy,https://p.scdn.co/mp3-preview/bd28eadd781e702f2f64e673a3018c2d2e9481db?cid=0c571addac5347aa9932ddc72e415d79,2023-02-07,[unknown],60,0.773,0.687,-7.879,0.157,0.54,4.11e-06,0.163,0.225,110.058,0,1,189966,uncategorized
116,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Keep On,2sHGfbeO6mKILlgOnBzkru,https://p.scdn.co/mp3-preview/c20fa4ab88527851296f87d8b5c83a7ca1710b87?cid=0c571addac5347aa9932ddc72e415d79,2023-06-09,[unknown],57,0.656,0.537,-12.106,0.0409,0.201,0.193,0.0979,0.0971,119.975,0,1,240010,uncategorized
117,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Searching,2iwJ7fMxCZSYO46ZwKczjT,https://p.scdn.co/mp3-preview/857708a26e7801c8f079f8fe89de330a236dd4d5?cid=0c571addac5347aa9932ddc72e415d79,2022-10-07,['new french touch'],55,0.586,0.811,-12.527,0.0364,0.0666,0.631,0.318,0.0383,122.014,8,1,210549,uncategorized
118,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Tell Me,1OxaAC72au0z2HORS9yt1m,https://p.scdn.co/mp3-preview/7f2d039aabec3d89fb2e17e5fc45ba60aaa8ffe1?cid=0c571addac5347aa9932ddc72e415d79,2022-10-19,['new french touch'],59,0.799,0.519,-10.262,0.0698,0.158,0.00893,0.111,0.121,119.991,9,1,196016,uncategorized
119,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Lights,5WVUCBYF6d2nTvHAJKiFTv,https://p.scdn.co/mp3-preview/29e3b9a372920e78a33c081339363980b6d3bc3a?cid=0c571addac5347aa9932ddc72e415d79,2022-10-11,[unknown],59,0.665,0.302,-16.312,0.101,0.555,0.762,0.114,0.0758,105.004,2,1,246000,uncategorized
120,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Lost in You,41JyJ75Wf7NOIP3lk3JaNH,https://p.scdn.co/mp3-preview/3fc56f2b274a8d53b39fb46b2e98e437e40c6773?cid=0c571addac5347aa9932ddc72e415d79,2022-12-09,[unknown],63,0.751,0.772,-7.393,0.0702,0.149,0.00978,0.0811,0.258,123.899,11,0,181251,uncategorized
121,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,The Way,47slEkHGlo9CClZgvGlkqi,https://p.scdn.co/mp3-preview/c558e7621d30b74fceedeb09b875898cff477e8d?cid=0c571addac5347aa9932ddc72e415d79,2022-12-06,['new french touch'],51,0.794,0.496,-8.316,0.19,0.0911,1.82e-05,0.119,0.348,107.004,6,0,144146,uncategorized
122,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Flicker,7fe0GjYosmOE7xObtaG3tv,https://p.scdn.co/mp3-preview/0e188a6d39410e5dd62d0454eaba5240fd34c8a5?cid=0c571addac5347aa9932ddc72e415d79,2023-06-07,[unknown],51,0.628,0.469,-11.335,0.0275,0.448,0.02,0.169,0.109,120.046,10,1,168000,uncategorized
123,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Keep You Away,4u62RkJPMac3ZP4yBJEiLw,https://p.scdn.co/mp3-preview/3f08fdda25acc9b9a85fb55db8dbb270ec9e015c?cid=0c571addac5347aa9932ddc72e415d79,2022-03-01,['chill house'],60,0.573,0.44,-15.567,0.323,0.758,1.92e-05,0.276,0.121,99.956,1,0,138000,house
124,6IKQrtMc4c00YzONcUt7QH,Chill  Vibes 2023 🌙,218,user,electroposé,"Just chill &amp; relax... (Follow us on <a href=""https://www.instagram.com/electropose/"">Instagram @electropose</a>)",https://open.spotify.com/user/electropos%C3%A9,968114,chill,Ithaque,3VOtDNKPohGZKv1OAO5QKR,https://p.scdn.co/mp3-preview/a9d619a7a26fd453ecb6261b2c2650495d33638a?cid=0c571addac5347aa9932ddc72e415d79,2022-07-22,['new french touch'],56,0.803,0.684,-10.081,0.0627,0.68,0.0722,0.131,0.563,112.985,8,1,189027,uncategorized
