,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
287,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Forever & Always (Taylor’s Version),1msEuwSBneBKpVCZQcFTsU,https://p.scdn.co/mp3-preview/428b1f8b0d4770f051d1865b77f623ce12c5ded2?cid=0c571addac5347aa9932ddc72e415d79,2021-04-09,['pop'],76,0.598,0.821,-4.433,0.0447,0.0231,0.0,0.143,0.673,128.03,10,1,225328,pop
288,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,...Ready For It?,2yLa0QULdQr0qAIvVwN6B5,https://p.scdn.co/mp3-preview/f133e47ce7d5f768be3387758d71bc1a8a5726f5?cid=0c571addac5347aa9932ddc72e415d79,2017-11-10,['pop'],85,0.613,0.764,-6.509,0.136,0.0527,0.0,0.197,0.417,160.015,2,1,208187,pop
289,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE,https://p.scdn.co/mp3-preview/8edf06fbc7550b9c8801cc30980e1230af5d6aae?cid=0c571addac5347aa9932ddc72e415d79,2017-11-10,['pop'],92,0.615,0.534,-6.719,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,9,0,236413,pop
290,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,https://p.scdn.co/mp3-preview/dba15da5409f3c808022cf927c0ff8581f717aa4?cid=0c571addac5347aa9932ddc72e415d79,2019-08-23,['pop'],99,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994,9,1,178427,pop
291,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,The Other Side Of The Door (Taylor’s Version),1cSFlSBdpT4F5vb1frQ231,https://p.scdn.co/mp3-preview/98b765b6cef81de5a4a97e8df71b9453e21e5845?cid=0c571addac5347aa9932ddc72e415d79,2021-04-09,['pop'],72,0.432,0.873,-4.367,0.0577,0.0279,0.0,0.167,0.629,163.936,4,1,238444,pop
292,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,I Wish You Would,1B5VzXPqMlvRw0U4HJY3dJ,https://p.scdn.co/mp3-preview/f69b345edc16a48e4d1dd13334c68586a7386c11?cid=0c571addac5347aa9932ddc72e415d79,2014-10-27,['pop'],70,0.653,0.893,-5.966,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,0,1,207440,pop
293,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Bad Blood,0yN4fNzmVnmgC0dsOoi9Wh,https://p.scdn.co/mp3-preview/d386b9948db98318abac93a9e0f59f4b298f58d2?cid=0c571addac5347aa9932ddc72e415d79,2014-10-27,['pop'],65,0.646,0.794,-6.104,0.19,0.0885,6.16e-06,0.201,0.287,170.216,7,1,211933,pop
294,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Set Fire to the Rain,3CKCZ9pfwAfoMZlMncA1Nc,,2011-01-19,"['british soul', 'pop', 'pop soul', 'uk pop']",2,0.61,0.683,-3.879,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,2,0,241693,pop
295,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Rolling in the Deep,5xPazRvyrkVootu8pM9vUG,,2010-11-30,"['british soul', 'pop', 'pop soul', 'uk pop']",0,0.73,0.77,-5.114,0.0298,0.138,0.0,0.0473,0.507,104.948,8,1,228093,pop
296,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,You’re Not Sorry (Taylor’s Version),6iiAfo4wTA2CVC3Uwx9uh8,https://p.scdn.co/mp3-preview/14f3d8d521ee870698761261a0ab8fa09da04197?cid=0c571addac5347aa9932ddc72e415d79,2021-04-09,['pop'],72,0.506,0.444,-4.99,0.0285,0.0538,0.0,0.123,0.241,133.873,6,1,261843,pop
297,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,https://p.scdn.co/mp3-preview/57b5f697db04a6f463de366927093882cfd5a00b?cid=0c571addac5347aa9932ddc72e415d79,2021-11-12,['pop'],87,0.631,0.518,-8.771,0.0303,0.274,0.0,0.088,0.205,93.023,0,1,613027,pop
298,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,cardigan,4R2kfaDFhslZEMJqAFNpdd,https://p.scdn.co/mp3-preview/45d916e1938d4a79b466905c530c26973dcf1eb3?cid=0c571addac5347aa9932ddc72e415d79,2020-07-24,['pop'],92,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,0,0,239560,pop
299,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,exile (feat. Bon Iver),4pvb0WLRcMtbPGmtejJJ6y,https://p.scdn.co/mp3-preview/603128d22fc82b4c7f2592a6150c3c81e0fcd867?cid=0c571addac5347aa9932ddc72e415d79,2020-07-24,['pop'],81,0.298,0.38,-8.426,0.0287,0.778,5.62e-05,0.11,0.152,75.602,6,1,285634,pop
300,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,i hope ur miserable until ur dead,4ka1FkKAMde6dQAFFMXKac,https://p.scdn.co/mp3-preview/3b936f742f300a9cc7433f0105a4c4871ceb82bc?cid=0c571addac5347aa9932ddc72e415d79,2021-08-06,['social media pop'],69,0.706,0.544,-7.275,0.0306,0.0273,0.0,0.087,0.477,115.935,2,1,177583,pop
301,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,https://p.scdn.co/mp3-preview/e40e6c18800d39765329c3c14c5d2b18b7c2d7cb?cid=0c571addac5347aa9932ddc72e415d79,2019-08-23,['pop'],79,0.664,0.316,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875,5,1,170640,pop
302,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,https://p.scdn.co/mp3-preview/a9c603c0799740a8cc4c1a1dae417b898dd2d994?cid=0c571addac5347aa9932ddc72e415d79,2019-08-23,['pop'],81,0.712,0.732,-6.754,0.0629,0.454,0.0,0.319,0.313,94.071,4,1,198533,pop
303,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,https://p.scdn.co/mp3-preview/eeae20ff06a1473750df3800b820b5eb61f7c033?cid=0c571addac5347aa9932ddc72e415d79,2021-01-07,['pop'],81,0.581,0.619,-6.524,0.0282,0.769,0.000106,0.117,0.645,137.915,10,1,245027,pop
304,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Babe (Taylor's Version) (From The Vault),0v4z1tuZvn6LGknom9Qx7d,https://p.scdn.co/mp3-preview/5db8a7e23cb298865ad8e92fa56dd48227a32a3d?cid=0c571addac5347aa9932ddc72e415d79,2021-11-12,['pop'],74,0.584,0.743,-7.075,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,4,1,224240,pop
305,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Dead,330CwDQh6mZ9yAWnJ1svDL,https://p.scdn.co/mp3-preview/8e9e14e618da1ccf933cafdac9afeec58b37512c?cid=0c571addac5347aa9932ddc72e415d79,2018-02-02,['pop'],63,0.597,0.7,-4.969,0.192,0.4,0.0,0.183,0.553,103.209,2,0,194827,pop
306,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,I HATE EVERYBODY,35FjZytt5TukIgJD86UybL,https://p.scdn.co/mp3-preview/d98f7e729eb4119db5a73853494757e19f95c698?cid=0c571addac5347aa9932ddc72e415d79,2020-01-17,"['electropop', 'etherpop', 'indie poptimism', 'pop']",51,0.679,0.197,-7.078,0.0331,0.137,0.0,0.0887,0.559,79.504,5,1,171016,pop
307,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,closure,3uayvzcbqFydIbgUeC6EJh,https://p.scdn.co/mp3-preview/5474631b55eecadd206bf565f32282744dda742b?cid=0c571addac5347aa9932ddc72e415d79,2020-12-10,['pop'],55,0.686,0.705,-10.823,0.249,0.832,4.55e-06,0.134,0.919,151.868,9,1,180653,pop
308,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Serotonin,7tLTxOJY6cjQz4aJYMs8Nu,https://p.scdn.co/mp3-preview/37b9f6b434a618d4e481bef0dc88d2d17942b62f?cid=0c571addac5347aa9932ddc72e415d79,2021-04-30,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop', 'pov: indie']",69,0.58,0.788,-4.714,0.259,0.0123,1.84e-05,0.368,0.72,148.992,2,1,182426,pop
309,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Should've Said No,16MVSD0mGI4RMQT83Qzm69,https://p.scdn.co/mp3-preview/5eeb2e1509ba2ae11ff317aeea6a45bf39ff368e?cid=0c571addac5347aa9932ddc72e415d79,2006-10-24,['pop'],71,0.476,0.777,-3.771,0.0289,0.0103,0.0,0.196,0.472,167.964,4,0,242200,pop
310,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Out Of The Woods,6Nde5KuTXyB7jlPO4upaBo,https://p.scdn.co/mp3-preview/447e45abd2130003e87f3fd84c1c8bb87ea55358?cid=0c571addac5347aa9932ddc72e415d79,2014-10-27,['pop'],69,0.553,0.841,-6.937,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,7,1,235800,pop
311,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,All You Had To Do Was Stay,0lmMtDQ2ElasKU2qDAE6NN,https://p.scdn.co/mp3-preview/c61d2d722427824276e6e5329ec0ca6bf643f8e0?cid=0c571addac5347aa9932ddc72e415d79,2014-10-27,['pop'],66,0.605,0.725,-5.729,0.0323,0.00201,2.02e-05,0.101,0.539,96.97,5,1,193293,pop
312,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Wonderland,6iWMI5oOhWrDbLbjmwTWFq,https://p.scdn.co/mp3-preview/8e1e752fb469d0d489d14510bffd2cea9546297c?cid=0c571addac5347aa9932ddc72e415d79,2014-10-27,['pop'],71,0.422,0.692,-5.447,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,3,1,245560,pop
313,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,End Game,2x0WlnmfG39ZuDmstl9xfX,https://p.scdn.co/mp3-preview/908f388e5550f9d6d940ef721eb6d302770f0117?cid=0c571addac5347aa9932ddc72e415d79,2017-11-10,['pop'],81,0.649,0.589,-6.237,0.0558,0.00845,0.0,0.108,0.151,159.073,2,1,244827,pop
314,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,This Is Why We Can't Have Nice Things,07NxDD1iKCHbAldceD7QLP,https://p.scdn.co/mp3-preview/954ec9afc1a490e42113e0051db8b2e6c1d93c82?cid=0c571addac5347aa9932ddc72e415d79,2017-11-10,['pop'],78,0.567,0.789,-5.986,0.115,0.0156,0.0,0.382,0.438,163.96,5,1,207133,pop
315,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,The Man,3RauEVgRgj1IuWdJ9fDs70,https://p.scdn.co/mp3-preview/8eed78d771b1fc7b51cfe4bcf198611ac243acec?cid=0c571addac5347aa9932ddc72e415d79,2019-08-23,['pop'],87,0.777,0.658,-5.191,0.054,0.0767,0.0,0.0901,0.633,110.048,0,1,190360,pop
316,1mxhSTG1EST8AyJGepJkPV,Angry Woman Playlist,430,user,kathrynmitchell10796,"For the girls, gays, and theys only (except hozier, he&#x27;s allowed)",https://open.spotify.com/user/kathrynmitchell10796,20295,Getaway Car,0VE4kBnHJUgtMf0dy6DRmW,https://p.scdn.co/mp3-preview/3b7c75273822da52311019692f2db7b933d1b74f?cid=0c571addac5347aa9932ddc72e415d79,2017-11-10,['pop'],88,0.562,0.689,-6.745,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,2,1,233627,pop
