,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
89,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Good Grief,6IGA5YrFiEr5ANrMqKkR6H,https://p.scdn.co/mp3-preview/4818c7d14613e5d9ec5b6299d7f3c825d8879af6?cid=0c571addac5347aa9932ddc72e415d79,2016-09-09,"['metropopolis', 'modern rock', 'pop']",70,0.73,0.758,-4.888,0.0653,0.147,0.0,0.311,0.877,120.041,1,1,206493,pop
90,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Remind Me,6VIYEyjNW71NnIGEduf8D8,https://p.scdn.co/mp3-preview/e0828174946e9ac942b63eff5a9f693eed551837?cid=0c571addac5347aa9932ddc72e415d79,2022-03-18,['uk pop'],68,0.599,0.831,-4.188,0.0439,0.0603,0.0,0.204,0.624,132.019,11,1,211167,pop
91,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,https://p.scdn.co/mp3-preview/a5dad05d521739606a83da0f00d3dc48344c6d77?cid=0c571addac5347aa9932ddc72e415d79,2012-01-01,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",82,0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961,1,1,266600,pop
92,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Remember (with David Guetta),6feiJqgHqeSvkGUzf11AYs,https://p.scdn.co/mp3-preview/0e98e751ec9f93fc05402039c7cae4eb8ef6b3c5?cid=0c571addac5347aa9932ddc72e415d79,2021-08-27,"['pop dance', 'pop house', 'uk dance', 'uk pop']",73,0.626,0.864,-3.12,0.0378,0.0682,0.0,0.087,0.555,123.833,8,1,161387,pop
93,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,What If I Go? (feat. Bonzai),2tHfNQnj50VoMZga2rpfdA,https://p.scdn.co/mp3-preview/3c3fa425b85e356654b45611ed3e964ab14d1eee?cid=0c571addac5347aa9932ddc72e415d79,2017-07-14,"['channel islands indie', 'hyperpop', 'indie soul', 'vapor soul']",59,0.56,0.533,-7.804,0.388,0.194,1.4e-05,0.0919,0.908,200.066,7,1,195467,indie
94,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Alive,1L94M3KIu7QluZe63g64rv,https://p.scdn.co/mp3-preview/95c625d5a50dd249d5c58aebe4baf8b6e4efa09e?cid=0c571addac5347aa9932ddc72e415d79,1991-08-27,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'permanent wave', 'rock']",78,0.284,0.875,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,11,0,340907,rock
95,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,About You Now,1ctdfJSzp6qF2iDAVdDrfl,https://p.scdn.co/mp3-preview/8a453489af651d93afa3e243df0d34b3798dff39?cid=0c571addac5347aa9932ddc72e415d79,2007-01-01,"['dance pop', 'europop', 'girl group', 'talent show']",66,0.584,0.699,-6.065,0.0378,6.52e-05,6.05e-05,0.486,0.585,82.499,1,0,212400,pop
96,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Very Few Friends,2L0PRavRIQIjVcZK4Qgfgi,,2022-11-07,['palestinian hip hop'],26,0.777,0.469,-8.344,0.163,0.162,0.00239,0.108,0.557,136.05,6,0,132500,uncategorized
97,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Passive Aggressive,7yg0eWIj0VGxJXEZJryjXP,https://p.scdn.co/mp3-preview/3a6f098810ff3441d1279523e14b699c3205269d?cid=0c571addac5347aa9932ddc72e415d79,2022-07-15,[unknown],53,0.864,0.556,-7.323,0.0618,0.508,0.0,0.193,0.598,133.096,5,0,108069,uncategorized
98,7JeutIjM4H2PK8taoLlmc4,Jukebox 2023,129,user,Judith Heldens,,https://open.spotify.com/playlist/7JeutIjM4H2PK8taoLlmc4,0,Come Alive,31iW5Yzn4Z39NvSD5csT2s,https://p.scdn.co/mp3-preview/031fff4c41fb85843d6cfafeee06ceb010e448e3?cid=0c571addac5347aa9932ddc72e415d79,2012-06-25,"['belgian edm', 'dancefloor dnb', 'drum and bass']",49,0.455,0.863,-3.259,0.116,0.000524,0.274,0.171,0.344,172.995,9,0,250061,uncategorized
