,playlistID,playlistName,nTracks,type,owner,description,url,nFoll,TrackName,TrackID,SampleURL,ReleaseYear,Genres,Popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,reducedGenre
418,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=0c571addac5347aa9932ddc72e415d79,2013-11-25,"['boy band', 'pop', 'post-teen pop', 'talent show']",85,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,3,1,245493,pop
419,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Eyes Shut,5XxoHuEqz6PEaaIjM5mTgP,,2015-07-10,"['gauze pop', 'pop', 'uk pop']",0,0.589,0.689,-7.035,0.0464,0.552,0.0,0.123,0.182,97.973,0,1,198227,pop
420,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,I Will Follow You into the Dark,60D6xokLERFpsLMW6RwIKy,https://p.scdn.co/mp3-preview/a77f8405a55801bd78d133e8531dc56b57bf7d57?cid=0c571addac5347aa9932ddc72e415d79,2006,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']",38,0.569,0.144,-15.71,0.0471,0.917,0.0,0.122,0.48,77.675,5,1,188467,indie
421,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,https://p.scdn.co/mp3-preview/962e228fc976da0f39439d99893b3d7151031577?cid=0c571addac5347aa9932ddc72e415d79,1961-10-20,"['rock-and-roll', 'rockabilly']",82,0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,2,1,182360,rock
422,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Mama Said,5RWVNSrc67mkSBVOXgNJlb,,2015-10-30,"['danish pop', 'scandipop']",0,0.716,0.867,-4.778,0.0669,0.0228,5.62e-06,0.399,0.546,83.948,7,0,206756,pop
423,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Just One Last Time (feat. Taped Rai),043vxbUHxQErHDIe7zuC0O,https://p.scdn.co/mp3-preview/c78b47020a0e38b568dcba4d0266d91cf3fb6d53?cid=0c571addac5347aa9932ddc72e415d79,2012-12-07,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",56,0.532,0.814,-2.507,0.0579,0.0206,0.0,0.124,0.208,128.022,8,1,227107,pop
424,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Dear Darlin',1dABxUeyaNyq7RbKbT3ndo,,2012-11-23,"['dance pop', 'pop', 'talent show']",0,0.514,0.828,-4.672,0.0454,0.00626,8.73e-06,0.119,0.34,124.008,11,0,206373,pop
425,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,She's The One,4lO57zZGFcj7vSY4QhfVDq,https://p.scdn.co/mp3-preview/829cee8479f33f302e4d8d10c1be8547e25f3061?cid=0c571addac5347aa9932ddc72e415d79,1998,"['dance rock', 'europop']",70,0.243,0.609,-8.451,0.0323,0.663,1.13e-05,0.221,0.333,166.668,10,1,258027,pop
426,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Morsian,3seOWLZ7YjBcVYDosPZrwt,https://p.scdn.co/mp3-preview/e7ea50ae725f3d30b70103ccbef9a9bf87770efb?cid=0c571addac5347aa9932ddc72e415d79,2016-04-22,"['finnish pop', 'suomi rock']",35,0.644,0.852,-6.889,0.0305,0.096,2.75e-06,0.107,0.554,122.007,9,0,213293,pop
427,5HTw1a3mjz2f9wLqRjFxkz,musaaErika,419,user,Erika Sepänsaari,,https://open.spotify.com/playlist/5HTw1a3mjz2f9wLqRjFxkz,1,Renegades,46GGxd8TVRt6FjUBfCavVT,,2015-06-30,"['modern alternative rock', 'modern rock', 'stomp pop']",0,0.514,0.858,-5.995,0.0896,0.0127,0.0528,0.251,0.6,89.833,2,1,195199,rock
